timestamp;tag;duration;package_0;core_0
1781112611.8618183;render_scene;27.77948307991028;986808297.0;21567534.0
1781112646.6737814;render_scene;27.61087703704834;953236318.0;16908061.0
1781112681.3165522;render_scene;27.757112503051758;973156705.0;17615666.0
1781112716.1047637;render_scene;28.19075036048889;1070469269.0;32770873.0
1781112751.327072;render_scene;27.96033477783203;1027857871.0;24896067.0
1781112786.3212423;render_scene;28.556257486343384;1165146989.0;39899456.0
1781112821.9085596;render_scene;28.687077522277832;1191881203.0;48373368.0
1781112857.627294;render_scene;28.29701256752014;1032030460.0;24730975.0
1781112892.9559453;render_scene;29.397786140441895;1298215349.0;62308530.0
1781112929.3842819;render_scene;27.804449796676636;1067818893.0;31830583.0
1781112964.2213266;render_scene;27.98303461074829;1056755546.0;30135374.0
1781112999.235792;render_scene;27.692615747451782;924437025.0;8877227.0
1781113033.9618378;render_scene;27.410439014434814;926114994.0;9350575.0
1781113068.4038756;render_scene;27.423627376556396;913121571.0;8633343.0
1781113102.858752;render_scene;28.063997983932495;947727631.0;9990069.0
1781113137.954556;render_scene;27.531841278076172;920527362.0;8879469.0
1781113172.5174556;render_scene;27.79953360557556;927406569.0;8337902.0
1781113207.3483489;render_scene;27.645587682724;924940769.0;8572494.0
1781113242.025481;render_scene;27.628238916397095;916951680.0;8149099.0
1781113276.6854782;render_scene;28.030738830566406;1059014538.0;28124263.0
1781113311.747815;render_scene;27.78921890258789;1006917212.0;24565731.0
1781113346.5716355;render_scene;28.308420419692993;1098373419.0;35967928.0
1781113381.9109852;render_scene;27.801828861236572;1066002870.0;32168075.0
1781113416.7455823;render_scene;27.761289358139038;985691122.0;19320976.0
1781113451.5380752;render_scene;27.99868130683899;1105296950.0;37653875.0
1781113486.5677922;render_scene;27.989880323410034;1035197930.0;29629175.0
1781113521.5890193;render_scene;27.81937861442566;1110139489.0;41417582.0
1781113556.439085;render_scene;27.898406267166138;1042177336.0;26917676.0
1781113591.369205;render_scene;28.35981321334839;1220140454.0;52917521.0
1781113626.7627785;render_scene;28.249661207199097;1196961674.0;49435431.0
1781113662.0453691;render_scene;28.56194758415222;1275314465.0;59579545.0
1781113697.6386783;render_scene;27.709303617477417;1001108720.0;20131451.0
1781113732.378917;render_scene;27.850915908813477;972189485.0;15741099.0
1781113767.2611625;render_scene;27.744438648223877;975218351.0;16640802.0
1781113802.0366225;render_scene;28.353796005249023;1086090882.0;30523568.0
1781113837.42209;render_scene;28.50879979133606;1185591123.0;51211234.0
1781113872.9620247;render_scene;28.079930067062378;1145139266.0;44533189.0
1781113908.0808156;render_scene;28.618863105773926;1219139925.0;54075145.0
1781113943.731101;render_scene;28.39281988143921;1169778236.0;45981509.0
1781113979.1556368;render_scene;28.778631925582886;1208988503.0;50352544.0
1781114014.966044;render_scene;29.09603261947632;1262850570.0;58853097.0
1781114051.0925398;render_scene;28.266374111175537;1099175044.0;40439712.0
1781114086.390533;render_scene;28.40347719192505;1178562983.0;45716599.0
1781114121.8268957;render_scene;28.44894576072693;-64316393412.0;50942312.0
1781114157.3070223;render_scene;28.70384120941162;1015324599.0;18477285.0
1781114193.042769;render_scene;27.856897115707397;1011723848.0;24117207.0
1781114227.930773;render_scene;28.14198064804077;1151330748.0;44733283.0
1781114263.1046126;render_scene;28.506227493286133;1180482379.0;47062859.0
1781114298.6424084;render_scene;28.12804627418518;1147182053.0;42117543.0
1781114333.801594;render_scene;27.91665267944336;1145182370.0;44641887.0
